SPATIAL,RAC_WHITE,RAC_BLACK,RAC_INDIAN,RAC_ASIAN,RAC_PACIFIC,RAC_OTHER,RAC_HISPANIC,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
40105,0.6709800190294957,0.02131303520456708,0.1796384395813511,0.0025689819219790674,0.004852521408182683,0.09210275927687916,0.028544243577545196,0.07059697795392618,0.5115184542977459,0.23396086202625713,0.18392370572207084,0.08600000000000001,0.09400000000000001,0.153,0.10700000000000001,0.17399999999999996,0.15900000000000003,0.105,0.092,0.02,0.008
40107,0.6184900098264002,0.07943006878480184,0.13544055027841467,0.0010645266950540452,0.0,0.12725188339338356,0.03832296102194563,0.07830097608066074,0.5190389359648182,0.21999356430333583,0.18266652365118524,0.11299999999999999,0.09399999999999999,0.14099999999999996,0.14099999999999996,0.13899999999999998,0.15799999999999997,0.118,0.067,0.017,0.011000000000000001
40109,0.5742371498290828,0.14771321489006117,0.02608219192413214,0.0324049494048631,0.0006263910720310502,0.05527672362161271,0.16365937925821697,0.06973472739485632,0.32821638198129766,0.2633735304150885,0.33867536020875755,0.078,0.053000000000000005,0.111,0.11600000000000002,0.149,0.18,0.113,0.113,0.040999999999999995,0.045
40111,0.6313768373938253,0.083846192970856,0.1249682111794924,0.002593967753420477,0.0003051726768729973,0.12021260363155485,0.03669701439397793,0.053815422835465136,0.4439184879309766,0.2599791855507436,0.24228690368281466,0.087,0.084,0.151,0.137,0.154,0.17100000000000004,0.106,0.077,0.019,0.014
40113,0.6407153141497819,0.11318156208918473,0.13523777726770028,0.003338689147173591,0.0007720718652838929,0.07399369822423471,0.032760887256640864,0.049184319454589724,0.4941427914400887,0.22554987419852285,0.23112301490679868,0.083,0.06899999999999999,0.11400000000000002,0.119,0.14300000000000002,0.18899999999999997,0.12400000000000001,0.11099999999999999,0.032,0.015
40115,0.6595153332084193,0.008213103491349696,0.1328773967897071,0.006995190806320654,0.006557991380925614,0.13347073886702893,0.052370245456248826,0.06645898234683281,0.4625129802699896,0.25927310488058153,0.21175493250259605,0.10300000000000004,0.079,0.156,0.137,0.163,0.19,0.09100000000000001,0.056999999999999995,0.011999999999999999,0.011000000000000001
40117,0.7763926052055461,0.011007054244709316,0.11146922889807832,0.0034054974458769156,0.0009729992702505473,0.06956944782291413,0.027183167112624664,0.05110541493111182,0.5175424543415572,0.21539570650432555,0.21595642422300546,0.068,0.06899999999999999,0.129,0.119,0.152,0.209,0.116,0.089,0.030999999999999996,0.017
40119,0.7767813590484409,0.035620927294785686,0.046677422986004274,0.0428876965217065,0.0007629482320863507,0.052605905969757234,0.04466373994721899,0.03739549889100864,0.27493679524762304,0.37502520434910736,0.312642501512261,0.149,0.088,0.129,0.107,0.14,0.14800000000000002,0.09100000000000001,0.08199999999999999,0.031,0.034
40121,0.7016777546311852,0.033779091906905895,0.08137893958739333,0.004972784087090921,0.00022399928320229376,0.1318459780928701,0.046121452411352286,0.06079912361623616,0.45422047970479706,0.25190267527675275,0.23307772140221403,0.08,0.07900000000000001,0.125,0.125,0.152,0.188,0.113,0.095,0.026000000000000002,0.017
40123,0.6698505744118494,0.020281056185067908,0.07617826394159055,0.009263863083243923,0.00015701462852955801,0.17543767827702614,0.04883154947269254,0.04792496908066511,0.4041500618386698,0.27023498694516973,0.2776899821354954,0.084,0.067,0.134,0.12300000000000001,0.14,0.18899999999999997,0.12300000000000001,0.101,0.022000000000000002,0.018000000000000006
40125,0.7333650123687999,0.030272113597294238,0.13240905088678007,0.006401028636916326,0.00022361672094030831,0.049782672499336135,0.04754650528993305,0.05455654327376222,0.4368589328947125,0.28823301114417194,0.2203515126873533,0.08399999999999999,0.065,0.12199999999999998,0.128,0.16,0.206,0.10400000000000001,0.08700000000000001,0.025,0.02
40127,0.7289442999372141,0.009776661583998566,0.12010045744012916,0.0039465422907884115,0.0003587765718898556,0.1048524531348103,0.032020809041169614,0.08857701598987691,0.49350051765788566,0.23202576785919707,0.18589669849304039,0.134,0.086,0.151,0.14499999999999996,0.13900000000000004,0.158,0.07,0.066,0.026000000000000002,0.026000000000000002
40129,0.8496784565916399,0.0010718113612004287,0.015541264737406217,0.0002679528403001072,0.0,0.06859592711682744,0.06484458735262594,0.04302241503976862,0.4298626174981923,0.274765003615329,0.25234996384671005,0.079,0.041999999999999996,0.128,0.13100000000000003,0.132,0.167,0.08700000000000001,0.122,0.053,0.059
40131,0.7283872401911748,0.00970323441147049,0.11675002778704012,0.009403134378126041,0.00011114816049794375,0.09364232521951761,0.042002889852172945,0.04415492542592702,0.384159641572835,0.27394918351706654,0.29773624948417143,0.046,0.045000000000000005,0.08900000000000001,0.091,0.14,0.21,0.129,0.157,0.056,0.037
40133,0.6553556666535448,0.04849820887296776,0.19800810927843168,0.00212573318112034,0.0003542888635200567,0.05023028776128804,0.04542770538912727,0.0702263493905978,0.4596106157336569,0.2804305387009972,0.18973249617474805,0.10300000000000001,0.08699999999999998,0.14800000000000002,0.133,0.163,0.17899999999999996,0.08699999999999998,0.066,0.013,0.022
40135,0.6387867647058824,0.018116292569659444,0.1826625386996904,0.006409636222910217,0.0007256191950464397,0.11583301083591331,0.037466137770897835,0.07687909015820574,0.49825274795094987,0.22542728254654043,0.19944087934430396,0.10500000000000001,0.09900000000000003,0.157,0.12300000000000004,0.149,0.17200000000000001,0.107,0.071,0.007,0.009000000000000001
40137,0.8116555757209115,0.01967242499607896,0.05162331115144182,0.005937577020456633,0.0002912773632676839,0.04080123680849634,0.07001859693934709,0.057371502544941014,0.4813321957103769,0.2545823648827562,0.2067139368619259,0.09300000000000001,0.063,0.136,0.12100000000000001,0.136,0.17600000000000002,0.11899999999999998,0.104,0.025,0.026000000000000002
40139,0.46388204102516395,0.03014093678775757,0.004465323968556677,0.026884971394018325,0.0,0.0242336852876878,0.45039304153681564,0.17500803083841954,0.3982653389013813,0.22287182781882428,0.20385480244137488,0.048999999999999995,0.058,0.12,0.114,0.144,0.24900000000000003,0.10799999999999998,0.10799999999999998,0.033,0.018
40141,0.6100381027460254,0.08054132177112075,0.022336092497700695,0.0026277755879647877,0.0005255551175929575,0.03048219682039154,0.25344895545920376,0.12917827298050139,0.46448467966573814,0.1996866295264624,0.20665041782729804,0.098,0.074,0.14700000000000002,0.139,0.162,0.19800000000000006,0.064,0.08199999999999999,0.019,0.016
40143,0.6359215208082271,0.09781478288344503,0.04373609728447516,0.028190459859357312,0.0007351271706495317,0.07539261030479992,0.11820940168904596,0.05922391979552378,0.3276096192504386,0.25892505025570184,0.35424141069833576,0.077,0.051000000000000004,0.111,0.10800000000000001,0.14600000000000002,0.187,0.11299999999999999,0.117,0.045000000000000005,0.045000000000000005
40145,0.724780154875968,0.03509646935293346,0.07991862449140306,0.01313820711379446,0.00047250295314345714,0.09186244914030713,0.05473159207245045,0.0482294194183634,0.41853922706333296,0.2583078383795759,0.2749235151387277,0.05099999999999998,0.040999999999999995,0.095,0.092,0.148,0.214,0.151,0.14699999999999994,0.03200000000000001,0.028999999999999998
40147,0.7387265859862792,0.024608802898327294,0.09814614969552146,0.01911662684036075,5.781237955754259e-05,0.06284205657904879,0.056501965620904954,0.03302254278605715,0.4241914000653414,0.22779020381493303,0.3149958533336684,0.05900000000000002,0.061000000000000006,0.12,0.124,0.13699999999999998,0.184,0.11900000000000004,0.12100000000000001,0.033,0.04299999999999999
40149,0.8408739033201446,0.0007741269568209186,0.008945467056597283,0.0014622398073284018,0.0,0.053242731808016516,0.09470153105109239,0.06821345707656612,0.4730858468677494,0.20591647331786542,0.25278422273781903,0.067,0.073,0.115,0.09999999999999999,0.157,0.21000000000000002,0.137,0.09,0.024,0.026
40151,0.8426301369863014,0.027068493150684932,0.00832876712328767,0.006027397260273973,0.0,0.0526027397260274,0.06334246575342466,0.049861878453038674,0.37403314917127073,0.3237569060773481,0.25234806629834255,0.079,0.064,0.07799999999999999,0.099,0.11699999999999999,0.18100000000000005,0.172,0.155,0.023000000000000003,0.03
40153,0.8101463691914168,0.007152669224574866,0.011415849557102932,0.0012789540997584197,0.0002842120221685377,0.050873951968168254,0.1188479939368102,0.05580187484165189,0.4740942487965543,0.24068913098555866,0.2294147453762351,0.064,0.054,0.11100000000000003,0.09100000000000001,0.12,0.16599999999999998,0.17,0.151,0.042,0.031
41001,0.9143480973175296,0.004054897067997504,0.013287585776668746,0.007735495945102932,0.002682470368059888,0.01952588895820337,0.03836556456643793,0.04136592937524253,0.38564221963523476,0.29266589057043074,0.28032596041909197,0.083,0.07200000000000002,0.135,0.11999999999999997,0.188,0.18500000000000003,0.092,0.09699999999999999,0.01,0.018000000000000002
41003,0.8176776627980104,0.009730718655308444,0.005522840317877766,0.06314104396546795,0.0030529986850380197,0.031124578354582356,0.06975015722371505,0.020545402038037872,0.16488579011785415,0.3377339549211326,0.4768348529229754,0.10099999999999999,0.056,0.115,0.08800000000000002,0.125,0.14900000000000002,0.12800000000000003,0.133,0.056,0.049
41005,0.8323733375193371,0.008008263981547825,0.005142201753564222,0.03997042790916709,0.002473624378745566,0.029739193400967676,0.08229295105667056,0.03387185576851028,0.2747246303155878,0.29218344295995125,0.39922007095595063,0.042,0.032,0.078,0.081,0.12,0.19,0.144,0.17300000000000001,0.06699999999999999,0.07300000000000001
41007,0.8615241635687733,0.007089750398300584,0.0036909187466808283,0.011205523101433882,0.0019915029208709507,0.03287307488050983,0.0816250663834307,0.042363912957206165,0.3088497916528871,0.34069713605397184,0.3080891593359349,0.053,0.053,0.143,0.112,0.164,0.17600000000000002,0.127,0.114,0.03600000000000001,0.020999999999999998
41009,0.8935844495921039,0.006103333669050257,0.01154194782959009,0.01103837244435492,0.0024977339107664417,0.028885084097089335,0.04634907845704502,0.039581661446063836,0.392528929042947,0.31082865204897875,0.2570607574620104,0.07100000000000001,0.044000000000000004,0.108,0.09799999999999999,0.129,0.20700000000000002,0.129,0.14200000000000002,0.04499999999999999,0.027
41011,0.8561260803253686,0.0064025165226232845,0.020971021860701575,0.011470513472292831,0.0014775038129130657,0.04143365531265887,0.06211870869344179,0.04225077501998479,0.40533057770672076,0.30187759558579813,0.25054105168749635,0.101,0.07100000000000001,0.149,0.134,0.17,0.17100000000000004,0.084,0.079,0.022000000000000002,0.02
41013,0.8860504359238773,0.0018280678728789725,0.010171557138839412,0.0015937001968688478,0.0006562294928283491,0.02526483547389144,0.0744351739008156,0.04840214602285981,0.4555633310006998,0.2667949615115465,0.22923956146489385,0.079,0.052000000000000005,0.14700000000000002,0.166,0.152,0.18000000000000002,0.10300000000000001,0.092,0.02,0.009000000000000003
41015,0.8725183330352352,0.003890180647469147,0.01797531747451261,0.005723484170989089,0.00022357360042926132,0.034519763906277943,0.06514934716508675,0.049918123712429346,0.3514341556177698,0.2917965242195341,0.30685119645026676,0.083,0.063,0.176,0.127,0.157,0.18,0.077,0.09899999999999999,0.029000000000000005,0.009
41017,0.8786040875109037,0.004665921212085731,0.004501999262351226,0.009958258446371177,0.0008605902361061512,0.02513274750750821,0.07627639582467377,0.030177201601300125,0.2849688014850046,0.28971753602552536,0.3951364608881699,0.064,0.04400000000000001,0.107,0.10400000000000001,0.14800000000000002,0.187,0.132,0.134,0.038,0.043000000000000003
41019,0.8875529685681024,0.003538998835855646,0.00970430733410943,0.00920139697322468,0.0006984866123399302,0.03669383003492433,0.05261001164144354,0.04313398624713482,0.4008242457919474,0.3192100206061448,0.236831747354773,0.07200000000000001,0.07,0.142,0.135,0.15400000000000003,0.197,0.114,0.07700000000000001,0.019,0.019
41021,0.8661787767903816,0.0031364349189754314,0.028227914270778882,0.0,0.005227391531625719,0.0,0.09722948248823837,0.06108442004118051,0.43994509265614273,0.272477693891558,0.22649279341111875,0.067,0.071,0.127,0.154,0.171,0.171,0.107,0.11199999999999999,0.006,0.013999999999999999
41023,0.9201605092016051,0.004151100041511001,0.0063650200636502004,0.0023522900235229,0.0,0.0319634703196347,0.0350076103500761,0.03775510204081633,0.3892857142857143,0.26683673469387753,0.30612244897959184,0.09,0.07200000000000001,0.155,0.126,0.154,0.168,0.11300000000000002,0.098,0.011000000000000001,0.011999999999999999
41025,0.8724701968394788,0.00637649015802606,0.0334072636540061,0.004435819240365955,0.0013861935126143609,0.03257554754643748,0.04934848904907125,0.04841255920014033,0.43097702157516227,0.27889843887037363,0.2417119803543238,0.06999999999999999,0.047,0.17499999999999993,0.145,0.16799999999999998,0.17800000000000005,0.105,0.076,0.015,0.02
41027,0.645346291918396,0.0048594693984764905,0.008843358725155416,0.017117590403642413,0.00030645302512914805,0.015059977234918134,0.30846685929428247,0.12167897215278181,0.33643392825998486,0.20609266903087028,0.335794430556363,0.043,0.03,0.10000000000000002,0.116,0.139,0.205,0.156,0.116,0.048999999999999995,0.04699999999999999
41029,0.8217916137229987,0.006263156896584422,0.0060687667128145805,0.010677236435358152,0.0028921466365756984,0.033501488744334236,0.11880559085133419,0.050263978881689465,0.34583633309335254,0.2978281737461003,0.3060715142788577,0.08,0.06300000000000001,0.11699999999999999,0.12000000000000001,0.155,0.19,0.11,0.10899999999999999,0.028,0.026000000000000006
41031,0.6012104909213181,0.010132257341403272,0.16202645146828065,0.006949114548307554,0.0039004707464694015,0.017574534857655234,0.19820668011656578,0.07581312832643407,0.3989946777054997,0.2960969840331165,0.22909520993494972,0.06099999999999999,0.04400000000000001,0.121,0.152,0.149,0.215,0.136,0.09,0.02,0.011999999999999999
41033,0.8771516600644754,0.003533064487348774,0.012157548505287701,0.0076847126559842025,5.9479200123716736e-05,0.029822870942031572,0.06959066414474858,0.040148687873941116,0.40911379657603225,0.3141105384752088,0.23662697707481783,0.094,0.07999999999999999,0.146,0.147,0.14500000000000002,0.182,0.09699999999999999,0.065,0.019,0.025
41035,0.7926636945379553,0.005974585266733388,0.032117186789191156,0.009553270857974706,0.0013344251357171018,0.03972947563157735,0.118627361780851,0.05235034461395493,0.3822117246186014,0.3008789591884148,0.2645589715790289,0.079,0.077,0.134,0.12699999999999997,0.17300000000000001,0.17800000000000002,0.10400000000000002,0.08500000000000003,0.027,0.017
41037,0.8563918451083472,0.005641748942172073,0.011539941018079241,0.008975509680728298,0.0,0.04154378766508527,0.0759071675855879,0.03444479396036489,0.46995910663730733,0.2522805913809374,0.24331550802139038,0.08600000000000001,0.07100000000000001,0.20100000000000004,0.15700000000000003,0.15700000000000003,0.17100000000000007,0.062,0.076,0.013000000000000003,0.006
41039,0.8313973014908139,0.009553866095988319,0.008757247975840543,0.025128166695811232,0.0023815273417658275,0.041168780341574306,0.08161311005820586,0.037389204467495406,0.301182047693532,0.33512046870283474,0.32630827913613786,0.095,0.05900000000000001,0.12300000000000001,0.11399999999999999,0.14800000000000002,0.185,0.11399999999999999,0.10300000000000001,0.032999999999999995,0.026000000000000002
41041,0.8294955553175538,0.004391132055264003,0.028574488593766736,0.011931027096497805,0.0019492342294098748,0.03737817286066188,0.08628038984684588,0.037371567587152876,0.38463728357359145,0.28347006910116723,0.29452107973808844,0.07100000000000001,0.076,0.14900000000000002,0.128,0.16600000000000004,0.18,0.10300000000000001,0.08699999999999998,0.022000000000000002,0.019
41043,0.8613905991890675,0.004930670270811433,0.013540571657406016,0.011371410455356994,0.0009677796132218718,0.023919173716440572,0.08387979509769568,0.03998869577504592,0.3763980826295366,0.3264747122313888,0.25713850936402866,0.07200000000000002,0.064,0.12,0.12,0.15100000000000002,0.20600000000000002,0.129,0.09600000000000003,0.02799999999999999,0.013999999999999995
41045,0.6202664566515719,0.01004134672179563,0.005480081380849248,0.015455798385508958,0.000689112029927151,0.019426396272232065,0.3286408085581151,0.1135766806722689,0.3954831932773109,0.3010766806722689,0.18986344537815125,0.12,0.095,0.14400000000000002,0.146,0.10700000000000001,0.21100000000000002,0.08,0.066,0.014000000000000002,0.018000000000000002
41047,0.6690044008611845,0.010862807669809847,0.005978066132356589,0.019137774211627216,0.00780639885828737,0.031002030459961964,0.2562085218067725,0.08768318686601013,0.34484529517376816,0.2956010501275683,0.2718704678326534,0.06300000000000001,0.05400000000000001,0.109,0.11299999999999999,0.15399999999999997,0.2,0.133,0.12000000000000001,0.033,0.021
41049,0.6118497367716605,0.001338449183545998,0.003926117605068261,0.003569197822789328,0.0012492192379762648,0.03131971089497636,0.34674756848398325,0.12166874221668743,0.47534246575342465,0.23848069738480698,0.16450809464508095,0.031,0.05199999999999999,0.10300000000000001,0.138,0.113,0.262,0.13600000000000007,0.13699999999999996,0.016,0.011000000000000001
41051,0.7109303219124304,0.05281466165848318,0.005639989051559189,0.0681668943308408,0.006017787361233011,0.045173883599569774,0.11125646208588358,0.048640409374234465,0.23182128944558034,0.2576985828491281,0.4618397183310571,0.078,0.048999999999999995,0.093,0.093,0.128,0.17400000000000002,0.128,0.14400000000000004,0.051000000000000004,0.061000000000000006
41053,0.7933350324964955,0.007913852427679368,0.01081942143494329,0.019204791640117243,0.002880081559831783,0.03545303937810628,0.13039378106282656,0.04328802675140162,0.30702557021411103,0.3184548071004342,0.33123159593405316,0.07200000000000002,0.042,0.1,0.111,0.13,0.21,0.132,0.14000000000000004,0.039,0.024
41055,0.8832844574780059,0.00469208211143695,0.02463343108504399,0.0011730205278592375,0.0,0.03519061583577713,0.05102639296187683,0.01048951048951049,0.4258741258741259,0.3111888111888112,0.25244755244755246,0.10900000000000001,0.05200000000000001,0.159,0.13199999999999998,0.10599999999999998,0.165,0.13199999999999998,0.056,0.035,0.05299999999999999
41057,0.8505400751408891,0.003091734502191609,0.00778804007514089,0.007357545397620538,0.00395272385723231,0.026573262366938008,0.10069661865998748,0.048355055962013664,0.394302049517903,0.2962352827171859,0.26110761180289743,0.055,0.07200000000000002,0.16199999999999998,0.113,0.163,0.198,0.115,0.089,0.02,0.013999999999999995
41059,0.6739442688882505,0.006777049437204565,0.021428011804340445,0.006633412551252252,0.0015147162518607505,0.033819957692408135,0.25588258337468334,0.10311205148549767,0.37565018072820244,0.28562108789561846,0.23561667989068147,0.066,0.068,0.112,0.118,0.14500000000000002,0.222,0.125,0.105,0.022000000000000006,0.018
41061,0.8970416957838342,0.006599891295908067,0.00784222377513782,0.010521003183476978,0.011491575432875224,0.02259492196599115,0.04390868856277661,0.036835808992124415,0.37698135779084835,0.3092413518093909,0.2769414814076363,0.08199999999999998,0.069,0.131,0.11299999999999999,0.141,0.17499999999999996,0.14300000000000002,0.09,0.023,0.034
41063,0.93724400234055,0.003949678174370978,0.0042422469280280865,0.0021942656524283205,0.0001462843768285547,0.026770040959625513,0.02545348156816852,0.029016657710908115,0.37327601647859576,0.2659860290166577,0.33172129679383844,0.078,0.069,0.17100000000000004,0.124,0.14100000000000001,0.16899999999999996,0.131,0.087,0.020999999999999998,0.009000000000000003
41065,0.7599875277701992,0.004248353275909109,0.03589663639552559,0.008028997934286939,0.00713255641735199,0.017539073157422924,0.16716685504930429,0.08428578621418861,0.37032375006293744,0.28251346860681736,0.2628769951160566,0.060999999999999985,0.057,0.106,0.142,0.16699999999999998,0.207,0.138,0.083,0.024,0.015999999999999997
41067,0.6774918097885436,0.017750776474592618,0.003306221724269972,0.0940722015004751,0.0036926862475358453,0.04148643474067876,0.16219986952390408,0.052981186855383465,0.2436179304370222,0.2449080415364263,0.458492841171168,0.04099999999999999,0.032999999999999995,0.078,0.08500000000000003,0.12000000000000001,0.18000000000000002,0.145,0.175,0.076,0.06799999999999999
41069,0.9430241051862673,0.0,0.01095690284879474,0.006574141709276844,0.0,0.020452885317750184,0.018991964937910884,0.019801980198019802,0.4389438943894389,0.3061056105610561,0.23514851485148514,0.08600000000000001,0.10800000000000001,0.157,0.17200000000000001,0.13399999999999998,0.164,0.111,0.045,0.017,0.007
41071,0.7802909496463406,0.007601475292759521,0.007738438811547981,0.014567048534001193,0.002641439290920297,0.032900593834685035,0.15426005458974534,0.05539982671627338,0.35089954640436266,0.30463533968706996,0.28906528719229396,0.06,0.045,0.094,0.09200000000000001,0.16799999999999998,0.187,0.135,0.13699999999999996,0.043,0.039
42001,0.8976208492614904,0.013522145461335115,0.000511011311038827,0.006574357059326448,0.0,0.01572342495504083,0.0660482119517684,0.05104115022310362,0.4825731284085275,0.19463311849281112,0.27175260287555775,0.032,0.036000000000000004,0.092,0.10200000000000001,0.13799999999999998,0.21,0.157,0.15100000000000002,0.05,0.032
42003,0.7936823368770116,0.12825026821418123,0.0009436262557300303,0.03378523359016873,0.000191813778081212,0.02424574921161286,0.018900972073214343,0.027142525634161068,0.3236338576863305,0.19706082380915546,0.452162792870353,0.075,0.053,0.10800000000000003,0.099,0.127,0.175,0.12300000000000003,0.136,0.051000000000000004,0.053
42005,0.9733528854129636,0.009390923095153453,0.00020737054153335704,0.0026958170399336416,0.0,0.007598649129043725,0.0067543547813722,0.040730647418428224,0.5527546586138322,0.1694041393533181,0.23711055461442146,0.066,0.058,0.134,0.126,0.153,0.196,0.115,0.11,0.025,0.017
42007,0.8985136373038621,0.05992730711267397,0.0004314293312845365,0.0046748027540557315,0.00019502969770396857,0.022020625868029903,0.014237167932389706,0.03397582729997864,0.4380694247015239,0.20002504179770647,0.32792970620079104,0.058,0.053,0.115,0.11699999999999999,0.14,0.181,0.14,0.13499999999999998,0.037000000000000005,0.024
42009,0.9700319331859494,0.004728567919430116,0.0017604192254155409,0.00227216900024564,0.0,0.010050765577663146,0.011156145091296159,0.05087542868930662,0.5918877800985018,0.15770609318996415,0.1995306980222274,0.07099999999999998,0.059000000000000004,0.13299999999999998,0.109,0.156,0.213,0.125,0.09799999999999999,0.023,0.014
42011,0.740744318360191,0.040857576847936596,0.000811404091311939,0.013533061094381267,9.418083202727863e-05,0.01572819894855553,0.1882312598255964,0.06681221476383933,0.45713900887383985,0.19107416375100625,0.2849746126113145,0.061000000000000006,0.048,0.101,0.095,0.132,0.19299999999999998,0.13899999999999998,0.143,0.05,0.038000000000000006
42013,0.9502450026604827,0.01575641096913046,0.00011912609099645004,0.007052264586989843,0.00038120349118864015,0.015089304859550338,0.011356687341661571,0.03030909673286355,0.5367552850736708,0.17508808456117872,0.257847533632287,0.07400000000000002,0.06699999999999999,0.13399999999999998,0.125,0.14699999999999996,0.192,0.12399999999999999,0.09100000000000001,0.023,0.023
42015,0.9613156872896712,0.005517085166968677,0.0009060315816722754,0.0065201915609629825,0.00014561221848304428,0.011260678229355423,0.014334713952886357,0.04421393975928659,0.5530172324193984,0.15546594050761844,0.24730288731369654,0.056999999999999995,0.054000000000000006,0.11699999999999999,0.11900000000000004,0.14400000000000004,0.20399999999999993,0.13200000000000003,0.11900000000000004,0.027000000000000003,0.027000000000000003
42017,0.8524895404171058,0.03715786784197247,0.0012854907221104405,0.04385998530867746,1.5968828846092427e-06,0.01666187601801284,0.04854364280923637,0.027265947134504826,0.34503809347686043,0.19515768809479778,0.432538271293837,0.03300000000000001,0.029,0.06699999999999999,0.06699999999999999,0.11100000000000002,0.16699999999999993,0.13499999999999998,0.192,0.095,0.10400000000000001
42019,0.9518588619914612,0.010501467947132396,0.0007366621140589545,0.010259498639594782,0.00024734640326067085,0.013276049340230354,0.013120113564261671,0.025250877049849067,0.38080280655951704,0.20077642707568463,0.3931698893149493,0.048999999999999995,0.041,0.09300000000000001,0.08599999999999998,0.12400000000000001,0.185,0.14,0.162,0.06299999999999999,0.05900000000000002
42021,0.9305396263120455,0.03179396350227203,0.0005008638085974361,0.004696505567573061,0.00042101595505291735,0.016789825931679273,0.015258198922779867,0.038674430953945294,0.4954593319952838,0.19188709982269345,0.27397913722807743,0.08300000000000003,0.077,0.13100000000000003,0.122,0.151,0.184,0.116,0.09800000000000003,0.022000000000000002,0.017
42023,0.9700436862908258,0.006032868733097566,0.0014562096941959641,0.002288329519450801,0.0,0.012065737466195133,0.008113168296234657,0.03333333333333333,0.5565656565656566,0.17626262626262626,0.23383838383838385,0.086,0.07200000000000001,0.132,0.134,0.19499999999999998,0.192,0.08199999999999999,0.06900000000000002,0.019000000000000003,0.02
42025,0.9267993160267372,0.015995647442872688,0.0013679465257267216,0.004678998911860718,0.0,0.010492771646199285,0.040665319446603454,0.03203599201039425,0.5388911513177032,0.18688308414295965,0.24218977252894291,0.04400000000000002,0.06099999999999999,0.117,0.107,0.161,0.222,0.141,0.102,0.029,0.016
42027,0.8614632675369712,0.034715852693211376,0.0015391574212516804,0.057715262159343625,0.00043975926321476586,0.01654751284725276,0.0275791880787546,0.027001952037764138,0.3208467242134327,0.2694777000096489,0.3826736237391543,0.09900000000000002,0.038,0.09900000000000002,0.10300000000000002,0.125,0.17700000000000002,0.117,0.14,0.053,0.047999999999999994
42029,0.8063543399970314,0.05671369534478583,0.0008671400782769692,0.0462748130961588,0.00024022123790105228,0.018926699321130877,0.07062309092471505,0.040257706544591564,0.2683617190314035,0.17716558565140642,0.5142149887725985,0.031999999999999994,0.026,0.061000000000000006,0.061000000000000006,0.099,0.149,0.126,0.194,0.107,0.146
42031,0.963404299031819,0.010709057757004545,0.001335422070417833,0.006137805285189655,0.00023113074295693265,0.010452245820385732,0.007730039292226302,0.04591836734693878,0.4977500316896945,0.2069653948535936,0.24936620610977311,0.08500000000000002,0.06499999999999999,0.146,0.126,0.146,0.20000000000000004,0.115,0.081,0.02,0.014
42033,0.93305408402119,0.022754712332142418,0.0014414192435628927,0.00528520389306394,0.0,0.009018110139213996,0.02844647037082666,0.05341448976184333,0.5847968306492008,0.15028612194714713,0.21150255764180872,0.076,0.07400000000000001,0.133,0.124,0.158,0.217,0.106,0.08099999999999999,0.019,0.013000000000000001
42035,0.9538648320518008,0.015353095912585997,0.000632335087009308,0.006095710238769729,0.0002782274382840955,0.010193241602590044,0.013582557668959935,0.0513424099758239,0.5013042371803028,0.21554905204224456,0.2318043008016287,0.076,0.055,0.129,0.11800000000000001,0.153,0.2,0.128,0.10800000000000004,0.02,0.012
42037,0.9351824117893728,0.01767207811657581,0.00155753908824058,0.011576708800095849,0.00032947942251243035,0.00844665428622776,0.02523512849697478,0.03860975654302047,0.4728325388563184,0.24323781345314413,0.24531989114751704,0.08700000000000001,0.061000000000000006,0.12400000000000001,0.11400000000000003,0.13799999999999998,0.195,0.115,0.10800000000000003,0.035,0.022000000000000006
42039,0.9517620968205269,0.018074850333804453,0.000367701977547198,0.004527330598549875,0.0001493789283785492,0.013432612867271076,0.011686028473921885,0.05636813516639581,0.5036090247580562,0.18810851964100087,0.2519143204345471,0.061000000000000006,0.06,0.13900000000000004,0.116,0.165,0.207,0.119,0.09300000000000003,0.018999999999999996,0.021
42041,0.8736456171720569,0.03438348411650358,0.0007340939476209614,0.036987672142980176,5.331408558141061e-05,0.020230644936392195,0.03396517359886482,0.036913235612233336,0.38030367020673883,0.20811916068356698,0.37466393349746085,0.03700000000000001,0.034,0.09199999999999998,0.09300000000000001,0.13399999999999998,0.195,0.14400000000000002,0.163,0.060000000000000005,0.049
42043,0.678245490178775,0.17506122178833808,0.0011876659239158413,0.03760451827828888,0.00023165000992785757,0.025249851082136475,0.0824196027386179,0.04920133253608952,0.40885794823609806,0.1913195334225487,0.3506211858052637,0.065,0.04299999999999999,0.092,0.10600000000000001,0.142,0.20500000000000002,0.131,0.131,0.046,0.040000000000000015
42045,0.6857478713036798,0.20537562509336388,0.0008589476379829136,0.05241536787144595,0.00018494938788866046,0.020689434410544962,0.03472780429509386,0.03490755986479111,0.3582531084744052,0.20586562584562887,0.4009737058151748,0.057,0.03799999999999999,0.086,0.087,0.115,0.168,0.125,0.166,0.076,0.083
42047,0.9749606248593745,0.004564302015364341,0.0022178650638037993,0.004532159043425155,0.0,0.006557166275593842,0.0071678827424383655,0.03129633340012022,0.5392907233019435,0.15347625726307354,0.27593668603486277,0.04400000000000001,0.05200000000000001,0.127,0.123,0.171,0.215,0.13199999999999998,0.08900000000000001,0.034,0.012
