SPATIAL,INC_TOTAL,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
72440,97,6.014,9.991000000000001,23.959,19.012,9.021,9.991000000000001,13.968000000000002,3.9769999999999994,0.97,0.0
72441,40,20.0,3.0,2.0,6.0,4.0,2.0,0.0,3.0,0.0,0.0
72442,1618,171.50799999999998,153.71,226.52,208.722,210.34,213.57600000000002,85.75399999999999,221.66599999999997,98.698,29.124000000000002
72443,1147,113.55300000000001,60.791,185.814,123.87600000000002,183.52,237.429,181.226,50.468,8.029,3.4410000000000003
72444,711,81.054,115.893,74.655,95.274,113.049,96.69600000000001,46.926,83.89800000000001,2.844,0.0
72445,40,0.0,5.0,7.0,15.0,8.0,2.0,3.0,0.0,0.0,0.0
72447,802,23.258,64.962,113.88399999999999,75.388,97.844,141.15200000000002,129.924,102.656,45.714,7.218000000000001
72449,80,10.0,9.040000000000001,21.04,22.0,6.0,1.04,8.0,3.04,0.0,0.0
72450,14486,1216.824,1028.5059999999999,1825.236,1796.264,2114.9559999999997,3042.06,1680.376,1289.2540000000001,217.29,275.234
72453,74,3.9960000000000004,5.994,9.99,13.985999999999999,17.982,9.028,5.994,5.994,1.0359999999999998,0.0
72454,2091,234.19199999999998,315.741,219.55499999999998,336.651,334.56,319.923,186.09900000000002,123.36900000000001,23.001,0.0
72455,5168,496.128,459.95200000000006,723.5200000000001,744.1920000000001,940.576,925.072,372.09600000000006,366.92799999999994,98.192,41.344
72456,229,29.083000000000002,29.083000000000002,45.11299999999999,24.044999999999998,48.089999999999996,27.022000000000002,10.076,16.946,0.0,0.0
72457,68,0.0,9.995999999999999,18.971999999999998,5.984000000000001,19.991999999999997,8.976,1.972,1.972,0.0,0.0
72458,362,6.154000000000001,23.168,40.906,27.874,70.952,48.870000000000005,52.12800000000001,78.916,0.0,13.032000000000002
72459,697,39.032,84.337,271.83,98.97399999999999,121.27799999999999,59.94199999999999,11.152000000000001,6.273000000000001,0.0,4.879
72460,295,10.030000000000001,35.99,69.91499999999999,66.96499999999999,30.089999999999996,22.125,4.13,43.07,12.98,0.0
72461,1490,143.04,129.63,165.39000000000001,222.01,256.28,275.65,134.1,104.30000000000001,22.349999999999998,38.74
72462,177,44.073,24.956999999999997,20.001,40.002,24.956999999999997,13.983,4.9559999999999995,1.9470000000000003,1.9470000000000003,0.0
72464,29,4.002000000000001,8.99,4.002000000000001,10.991,0.9860000000000001,0.0,0.0,0.0,0.0,0.0
72466,543,46.155,53.214,71.13300000000001,20.091,67.875,114.03,90.138,55.929,24.977999999999998,0.0
72467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72469,455,44.135,99.19,59.15,30.94,85.085,45.045,64.15499999999999,20.020000000000003,5.005000000000001,3.1849999999999996
72470,96,0.96,7.007999999999999,38.976,9.984000000000002,14.015999999999998,9.024000000000001,4.032,12.0,0.0,0.0
72471,440,79.2,33.88,66.0,57.2,43.120000000000005,62.92000000000001,51.04,10.12,0.0,36.96
72472,3736,343.712,291.408,702.368,541.7199999999999,623.9119999999999,758.408,231.632,216.688,11.208,14.944
72473,1067,91.76199999999999,105.63300000000001,158.983,140.844,212.33299999999997,193.127,120.571,34.144,8.536,0.0
72476,2461,243.639,236.256,374.072,354.384,351.92300000000006,514.3489999999999,184.575,155.043,39.376,7.383
72478,126,36.036,0.0,13.986,0.0,39.942,36.036,0.0,0.0,0.0,0.0
72479,638,33.176,47.85,82.302,93.148,158.862,132.066,40.832,24.244,21.692,3.8280000000000003
72482,506,37.949999999999996,47.05800000000001,171.028,107.77799999999999,57.178000000000004,54.141999999999996,21.758,4.048,0.0,5.0600000000000005
72501,10040,702.8000000000001,913.64,1355.4,1646.5599999999997,1485.9200000000003,1797.1599999999999,913.64,692.7600000000001,220.88000000000002,311.24
72512,1178,204.97199999999998,65.96799999999999,201.43800000000002,282.71999999999997,171.988,142.53799999999998,31.806000000000004,62.434,9.424,5.89
72513,999,99.9,130.869,171.82799999999997,231.76799999999997,137.86200000000002,144.855,59.94,0.0,0.0,20.979000000000003
72515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72517,113,28.024,9.944,8.023,43.957,0.0,23.052,0.0,0.0,0.0,0.0
72519,1036,164.724,52.836,150.22,176.12,164.724,177.156,87.024,0.0,25.900000000000002,37.29600000000001
72520,108,57.024,0.0,0.0,33.048,0.0,8.964,8.964,0.0,0.0,0.0
72521,1930,200.72000000000003,169.84,418.81,235.46,330.03000000000003,310.73,123.52,111.94,9.65,19.3
72522,181,0.0,0.0,9.955,60.99700000000001,36.019,19.91,5.973,47.965,0.0,0.0
72523,492,36.9,146.124,87.08399999999999,42.803999999999995,19.188,99.876,43.788000000000004,7.872,0.0,7.872
72524,118,0.0,6.018,0.0,18.054,46.02,10.974000000000002,27.022,0.0,0.0,10.030000000000001
72526,88,14.96,0.0,5.984,8.975999999999999,16.984,16.016,24.991999999999997,0.0,0.0,0.0
72527,119,0.0,0.0,0.0,0.0,24.037999999999997,66.997,27.965,0.0,0.0,0.0
72528,37,8.991,0.0,0.0,0.0,0.0,28.009,0.0,0.0,0.0,0.0
72529,2173,128.20700000000002,102.131,504.13599999999997,365.064,432.42699999999996,347.68,162.975,132.553,0.0,0.0
72530,641,69.869,91.02199999999999,80.125,74.997,76.27900000000001,162.814,30.127,48.074999999999996,7.692,0.0
72531,414,0.0,52.992000000000004,53.82,96.87599999999999,110.95200000000001,48.023999999999994,0.0,50.922000000000004,0.0,0.0
72532,630,85.05000000000001,66.78,90.72000000000001,83.16000000000001,136.08,107.73,32.129999999999995,11.969999999999999,0.0,15.75
72533,200,2.0,23.0,44.0,37.0,39.0,28.000000000000004,23.0,2.0,0.0,2.0
72534,631,10.727,47.955999999999996,37.86,107.27000000000001,109.794,107.90100000000001,167.215,0.0,0.0,42.277
72536,198,32.076,6.930000000000001,40.986,16.038,39.00599999999999,23.958,19.008,15.048,0.0,4.95
72537,293,5.86,97.862,14.943,43.949999999999996,72.078,26.956,7.911000000000001,4.101999999999999,19.045,0.0
72538,102,0.0,12.036000000000001,22.95,33.048,11.016000000000002,13.973999999999998,8.976,0.0,0.0,0.0
72539,69,0.0,0.0,8.97,14.007000000000001,10.971,34.983,0.0,0.0,0.0,0.0
72540,123,4.059,23.985,7.011,5.042999999999999,40.958999999999996,5.042999999999999,31.98,0.984,0.0,4.059
72542,1759,235.70600000000002,167.105,255.05499999999998,195.249,404.57,228.67000000000002,188.213,38.698,15.831000000000001,29.903000000000002
72543,4963,302.743,357.33600000000007,833.7840000000001,476.44800000000004,828.8209999999999,997.5630000000001,560.819,352.373,153.853,99.26
72544,254,33.02,7.111999999999999,59.944,50.038,55.88,21.082,26.924,0.0,0.0,0.0
72546,52,0.0,0.0,7.0200000000000005,13.0,8.008,8.996,7.0200000000000005,8.008,0.0,0.0
72550,288,12.096,23.04,23.904,63.07199999999999,19.872,103.96799999999999,23.904,18.144,0.0,0.0
72553,25,0.0,3.0,0.0,11.0,0.0,10.0,1.0,0.0,0.0,0.0
72554,1212,145.44,161.196,248.45999999999998,111.504,255.73200000000003,147.864,65.44800000000001,54.54,19.392,2.424
72555,58,0.0,5.974,4.002000000000001,0.0,16.008000000000003,4.9879999999999995,0.0,5.974,9.975999999999999,11.02
72556,1308,125.568,104.64,121.64400000000002,214.51199999999997,255.06,247.21199999999996,204.048,23.544000000000004,10.464,0.0
72560,3606,252.42000000000002,656.292,634.6560000000001,512.0519999999999,454.356,400.266,281.268,302.904,97.36200000000001,10.818
72561,333,10.989,27.972,65.934,52.947,49.949999999999996,55.944,20.979,37.962,5.994000000000001,3.996
72562,898,98.78,47.594,135.59799999999998,99.678,149.068,204.744,75.432,72.738,3.592,8.98
72564,252,29.988000000000003,78.876,63.0,10.08,42.083999999999996,16.884,5.04,6.048,0.0,0.0
72565,261,8.874,22.968000000000004,45.93600000000001,26.883000000000003,49.068,33.93,61.074,12.006,0.0,0.0
72566,277,6.925000000000001,50.13700000000001,59.001,57.893,27.976999999999997,40.996,34.071000000000005,0.0,0.0,0.0
72567,102,18.972,4.998,19.992,12.954,3.978,14.994,0.0,21.012,0.0,4.998
72568,529,5.819000000000001,37.03,78.821,159.22899999999998,92.04599999999999,93.10400000000001,25.921,35.972,1.058,0.0
72569,166,0.0,40.006,12.948,25.066,0.0,38.013999999999996,36.022,13.944,0.0,0.0
72571,115,0.0,0.0,50.025,14.950000000000001,11.040000000000001,0.0,14.950000000000001,24.035,0.0,0.0
72572,71,0.0,6.035,0.0,0.0,35.003,0.0,22.01,8.023,0.0,0.0
72573,73,0.0,0.0,10.001,0.0,25.988000000000003,8.03,28.981,0.0,0.0,0.0
72576,1884,124.34400000000001,248.68800000000002,284.484,186.51600000000002,329.7,305.208,171.444,207.24,26.375999999999998,0.0
72577,165,10.065,6.930000000000001,39.93,15.014999999999999,29.040000000000003,40.92,9.075,10.065,3.96,0.0
72578,73,10.001,0.0,0.0,0.0,45.99,0.0,0.0,17.009,0.0,0.0
72579,527,121.21000000000001,6.851000000000001,72.199,82.739,43.21399999999999,91.171,45.849,61.132,0.0,3.162
72581,464,40.832,58.0,70.064,26.912,0.0,84.91199999999999,77.024,34.8,62.176,8.815999999999999
72583,781,60.918,96.063,181.973,93.72,92.93900000000001,167.134,45.297999999999995,40.612,0.0,2.343
72584,276,22.908,43.884,17.112,35.052,51.888,48.023999999999994,57.132,0.0,0.0,0.0
72585,133,0.0,15.959999999999999,0.0,0.0,0.0,42.028,30.058,44.95399999999999,0.0,0.0
72587,69,0.0,40.986,0.0,14.007000000000001,0.0,0.0,12.005999999999998,2.001,0.0,0.0
72601,11914,1048.432,833.9800000000001,1489.25,1703.7020000000002,2180.262,2144.52,1024.6039999999998,941.206,154.882,393.16200000000003
72611,507,19.773,27.885,122.18700000000001,46.137,102.921,118.131,20.787,42.081,4.056,3.0420000000000003
72616,3815,301.385,392.94500000000005,621.845,469.24500000000006,690.5150000000001,560.805,377.685,221.26999999999998,95.375,87.745
72617,123,2.952,61.008,28.044,5.042999999999999,17.958,1.968,0.984,0.0,1.968,2.952
72619,1003,71.213,52.156000000000006,217.651,139.417,214.642,162.48600000000002,81.24300000000001,61.183,4.0120000000000005,0.0
72623,362,17.014,14.118,52.12800000000001,61.90200000000001,144.076,28.96,0.0,0.0,44.164,0.0
72624,137,50.004999999999995,0.0,9.042,24.934,24.934,7.946,13.973999999999998,6.0280000000000005,0.0,0.0
72626,539,46.892999999999994,53.900000000000006,99.176,113.19,73.84299999999999,72.226,54.977999999999994,19.943,4.851000000000001,0.0
72628,340,59.16,31.96,73.1,38.08,43.86,51.0,30.939999999999998,7.140000000000001,0.0,5.1
72629,213,8.094,25.986,84.987,31.95,18.105,23.004,0.0,11.927999999999999,8.946,0.0
72630,114,15.048,12.996,14.022000000000002,28.044000000000004,23.028,15.96,5.016000000000001,0.0,0.0,0.0
72631,1981,73.29700000000001,79.24,374.40899999999993,320.922,229.796,423.93399999999997,243.663,118.86,101.03099999999999,15.848
72632,1912,239.0,151.048,355.63200000000006,137.66400000000002,302.096,388.136,160.608,105.16,26.767999999999997,43.976
72633,738,25.830000000000002,48.708000000000006,180.072,107.74799999999999,129.15,144.648,47.232,25.830000000000002,19.188000000000002,8.856
72634,1833,188.799,192.465,278.616,254.78700000000003,317.10900000000004,361.10099999999994,95.316,91.65,53.157,0.0
72635,1396,111.68,127.036,202.42,138.204,322.476,284.784,97.72000000000001,97.72000000000001,5.5840000000000005,8.376
72636,8,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0
72638,2654,92.89000000000001,382.17600000000004,260.092,406.062,552.032,544.0699999999999,310.518,39.809999999999995,45.118,21.232
72639,253,49.081999999999994,0.0,73.11699999999999,34.914,95.887,0.0,0.0,0.0,0.0,0.0
72640,87,14.963999999999999,0.0,18.966,8.961,30.014999999999997,14.007,0.0,0.0,0.0,0.0
72641,1080,114.47999999999999,146.88000000000002,212.76,120.96,249.48000000000002,114.47999999999999,59.4,41.04,10.8,7.56
72642,886,65.56400000000001,22.150000000000002,109.864,105.43400000000001,200.23600000000002,272.888,54.046,45.186,7.974000000000001,2.658
72644,1198,97.038,152.14600000000002,253.976,172.51200000000003,172.51200000000003,273.144,23.96,45.524,4.792,2.396
72645,852,120.13199999999999,103.944,149.95200000000003,128.652,88.608,105.648,103.944,36.635999999999996,12.78,0.0
72648,304,35.872,33.136,17.023999999999997,14.896,41.040000000000006,16.112,89.07199999999999,57.152,0.0,0.0
72650,1592,186.26399999999998,146.464,224.47199999999998,211.73600000000002,297.704,229.24800000000002,151.24,79.60000000000001,19.104,44.57599999999999
72651,671,53.009,18.117,195.932,69.113,150.30399999999997,150.30399999999997,34.892,0.0,0.0,0.0
72653,12374,606.326,965.172,2165.45,1905.596,1992.214,2425.304,1027.0420000000001,779.562,247.48000000000002,247.48000000000002
72655,180,0.0,9.0,39.06,23.04,97.92,0.0,10.98,0.0,0.0,0.0
72658,807,25.824,25.017,139.61100000000002,251.784,67.78800000000001,113.78699999999999,92.805,69.402,4.8420000000000005,15.333
72660,245,15.925,11.025,53.9,37.975,43.120000000000005,73.99,0.0,5.88,0.0,2.94
72661,186,0.0,0.0,45.942,92.07,13.95,18.041999999999998,0.0,0.0,0.0,15.995999999999999
72662,1096,118.36800000000001,58.088,151.24800000000002,233.448,170.976,169.88,108.504,58.088,15.343999999999998,13.152000000000001
72663,158,14.062000000000001,0.0,36.024,57.038,9.954,8.058,0.0,21.962000000000003,0.0,11.06
72666,92,16.008,26.956,0.0,17.02,10.028,21.988,0.0,0.0,0.0,0.0
72668,167,17.034,33.066,11.022,39.077999999999996,32.064,35.07,0.0,0.0,0.0,0.0
72669,19,1.007,3.0020000000000002,4.009,3.0020000000000002,3.0020000000000002,0.0,1.007,4.009,0.0,0.0
72670,60,0.0,0.0,7.98,7.98,0.0,10.02,34.02,0.0,0.0,0.0
72672,94,12.972000000000001,17.014000000000003,10.998,20.022,20.022,12.972000000000001,0.0,0.0,0.0,0.0
72675,635,78.74,15.875,106.04499999999999,62.865,151.13000000000002,125.09499999999998,74.295,19.05,1.905,0.0
72677,190,31.92,18.05,67.07,29.07,14.060000000000002,22.99,3.99,3.04,0.0,0.0
72679,29,0.0,0.0,0.0,6.003,0.0,0.0,0.0,0.0,0.0,22.996999999999996
72680,317,37.089,52.93899999999999,36.138,57.059999999999995,13.948000000000002,96.051,7.925000000000001,0.0,0.0,15.850000000000001
72682,188,33.088,15.040000000000001,15.98,0.0,22.936,50.948,28.012,21.996,0.0,0.0
72683,112,6.048000000000001,7.056,8.96,11.984,21.056,45.024,11.984,0.0,0.0,0.0
72685,486,17.982000000000003,56.861999999999995,40.824000000000005,107.892,51.03,127.81800000000001,66.096,12.15,2.916,1.944
72686,37,17.982,0.0,0.0,0.0,11.988,6.992999999999999,0.0,0.0,0.0,0.0
72687,2336,313.024,179.87199999999999,242.94400000000002,518.592,462.528,324.704,156.512,84.096,32.70399999999999,21.024
72701,16058,2745.918,1172.234,2151.772,1862.7279999999998,2167.83,2071.482,1172.234,1268.582,562.0300000000001,867.1320000000001
72703,14518,1393.728,1132.404,1974.448,1814.75,2076.074,1901.8580000000002,871.0799999999999,1524.3899999999999,842.044,987.224
72704,9812,647.592,372.856,981.2,912.5160000000001,1314.808,1962.4,1403.1160000000002,1432.552,353.232,421.91599999999994
72712,17475,594.1500000000001,664.05,1170.825,1258.2,1869.825,2988.2250000000004,2429.025,3425.1,1363.05,1712.55
72714,4854,101.93400000000001,135.91199999999998,271.82399999999996,344.63399999999996,723.246,1126.128,766.932,965.9459999999999,242.70000000000002,179.598
72715,7191,280.449,258.87600000000003,647.1899999999999,639.999,1222.47,1617.9750000000001,970.7850000000001,891.684,316.40400000000005,337.977
72717,381,30.099,32.004000000000005,70.104,17.907,73.91399999999999,113.919,25.146,8.001000000000001,0.0,9.906
72718,745,9.685,20.86,40.975,9.685,87.16499999999999,93.125,116.965,163.9,84.185,117.71000000000001
72719,3686,132.69600000000003,88.464,394.402,294.88,541.842,943.616,471.808,718.77,70.03399999999999,29.488
72721,188,49.068000000000005,0.0,43.052,19.928,47.94,18.988,9.024000000000001,0.0,0.0,0.0
72722,1120,73.92,49.28000000000001,190.4,101.92,249.76,254.23999999999998,68.32,104.16000000000001,16.8,12.320000000000002
72727,2246,87.594,92.08599999999998,258.29,247.06,341.392,532.302,307.70199999999994,276.25800000000004,78.61000000000001,24.706000000000003
72729,92,0.0,0.0,40.02,29.992,0.0,0.0,12.972,9.016,0.0,0.0
72730,3141,219.87000000000003,59.679,223.01099999999997,436.59900000000005,581.085,775.827,348.651,395.766,69.102,34.551
72732,1719,116.89200000000001,84.23100000000001,209.718,149.553,225.18900000000002,331.767,252.69299999999998,273.321,34.38,41.256
72734,2815,126.675,154.825,233.645,391.285,509.51500000000004,630.56,320.91,309.65,104.15500000000002,28.150000000000002
72736,2230,127.11,189.55,209.62,321.12000000000006,318.89000000000004,457.15,144.95000000000002,289.90000000000003,78.05000000000001,93.66000000000001
72738,936,102.024,117.936,69.26400000000001,110.44800000000001,103.896,157.24800000000002,106.70400000000001,102.024,16.848000000000003,49.608
72739,179,0.0,6.981,20.942999999999998,13.962,10.919,61.934000000000005,37.948,17.005,8.950000000000001,0.0
72740,3538,205.20399999999998,265.34999999999997,594.384,399.79400000000004,594.384,622.6880000000001,435.17400000000004,261.812,74.298,81.374
72742,240,45.12,19.92,24.0,6.0,60.0,49.92,35.04,0.0,0.0,0.0
72744,2010,219.09,249.24,293.46,345.71999999999997,201.0,269.34000000000003,203.01,160.8,52.260000000000005,12.06
72745,4506,301.90200000000004,166.72200000000004,401.03400000000005,518.19,693.924,1140.018,594.792,364.986,162.216,162.216
72747,84,30.996,0.0,9.996,15.96,7.98,8.988,9.996,0.0,0.0,0.0
72749,31,8.99,0.0,0.0,0.0,8.99,0.0,0.0,12.988999999999999,0.0,0.0
72751,2324,127.82000000000001,69.72,271.90799999999996,202.188,388.10799999999995,636.776,336.97999999999996,241.69600000000003,39.508,11.620000000000001
72752,180,7.02,57.06,14.940000000000001,48.06,19.98,10.079999999999998,23.04,0.0,0.0,0.0
72753,3183,187.79700000000003,114.58800000000001,321.483,407.42400000000004,429.70500000000004,646.149,471.08400000000006,432.88800000000003,130.503,41.379000000000005
72756,14908,894.48,849.7560000000001,1878.408,1684.604,2534.36,2593.9919999999997,1624.972,1654.788,581.412,626.1360000000001
72758,13609,449.09700000000004,381.05199999999996,1020.675,1360.9,2068.5679999999998,2667.364,1469.7720000000002,2014.1320000000003,802.931,1374.5089999999998
72760,175,1.05,11.025,61.949999999999996,14.0,19.075,37.975,15.049999999999999,0.0,0.0,15.049999999999999
72761,7461,492.42600000000004,425.27700000000004,887.859,887.859,1096.7669999999998,1536.9660000000001,1037.0790000000002,716.256,216.36899999999997,156.681
72762,13785,537.615,551.4,937.3800000000001,1447.425,2288.31,3170.55,1654.2,1764.48,703.035,716.82
72764,17754,1402.566,816.684,2450.052,2609.8379999999997,3408.768,3462.03,1207.2720000000002,1491.336,514.866,390.588
72768,408,70.17599999999999,8.976,84.864,44.88,42.839999999999996,64.872,44.88,28.152,11.831999999999999,6.12
72769,295,0.0,0.0,25.075000000000003,15.044999999999998,100.89000000000001,92.04,0.0,51.035000000000004,10.915000000000001,0.0
72773,401,18.847,16.842000000000002,78.19500000000001,58.144999999999996,52.13,93.032,54.135000000000005,18.847,0.0,10.827000000000002
72774,2284,169.01600000000002,148.46,182.72,210.128,497.912,507.048,264.94399999999996,212.41200000000003,47.964000000000006,41.112
72776,286,8.866,22.88,50.90800000000001,58.05800000000001,34.034,84.942,20.020000000000003,6.006,0.0,0.0
72801,6576,736.512,697.0559999999999,1302.048,1019.28,868.032,1091.616,381.40799999999996,368.256,92.064,19.728
72802,7982,415.064,662.5060000000001,870.038,909.948,1277.1200000000001,1532.544,854.074,806.1819999999999,383.136,255.424
72821,840,110.88000000000001,116.76,106.68,150.35999999999999,95.76,136.92000000000002,43.68000000000001,52.92,25.2,0.0
72823,2325,167.4,351.075,246.45,244.125,465.0,390.6,244.125,132.525,37.2,48.825
72824,518,20.202,16.058,123.80199999999999,34.188,73.038,122.76599999999999,88.06,18.130000000000003,16.058,6.216
72826,19,6.0040000000000004,4.009,0.0,1.9949999999999999,0.0,0.0,6.992,0.0,0.0,0.0
72827,72,9.0,31.968,13.032000000000002,0.0,18.0,0.0,0.0,0.0,0.0,0.0
72828,21,0.0,6.992999999999999,0.0,0.0,6.006,0.0,8.001,0.0,0.0,0.0
72830,5880,505.67999999999995,693.84,911.4,870.2400000000001,1123.08,911.4,399.84000000000003,335.16,58.800000000000004,70.56
72832,383,52.854000000000006,21.831,54.00299999999999,45.96,65.87599999999999,85.026,32.937999999999995,14.171000000000001,9.958,0.0
72833,1399,90.935,69.95,202.855,172.07700000000003,264.41099999999994,218.244,103.52600000000001,236.43099999999998,23.783,16.788
72834,3839,353.188,149.721,533.6210000000001,522.104,840.7409999999999,426.129,614.24,291.764,72.941,38.39
72835,332,9.959999999999999,98.93599999999999,42.164,45.152,78.02,23.904000000000003,22.908,10.956000000000001,0.0,0.0
72837,2872,160.832,267.09600000000006,419.31199999999995,341.76800000000003,402.08000000000004,468.136,396.336,241.24800000000002,109.136,66.056
72838,33,0.0,7.986,20.988,0.0,0.0,0.0,0.0,3.993,0.0,0.0
72839,146,7.008,12.994000000000002,47.012,44.967999999999996,0.0,25.988000000000003,8.03,0.0,0.0,0.0
72840,793,91.19500000000001,102.297,107.055,80.09299999999999,187.14800000000002,142.73999999999998,53.92400000000001,22.997,0.0,6.344
72841,56,0.0,0.0,38.024,4.984000000000001,4.984000000000001,3.9759999999999995,3.9759999999999995,0.0,0.0,0.0
72842,436,43.164,50.14,37.931999999999995,41.856,87.2,81.968,40.112,19.184,3.9240000000000004,30.955999999999996
72843,1003,63.189,79.237,124.372,107.321,202.606,168.50400000000002,113.339,104.31200000000001,26.078000000000003,15.045
72845,522,16.182,41.238,70.992,85.086,70.992,55.854,58.986000000000004,69.94800000000001,15.137999999999998,38.105999999999995
72846,1449,131.859,152.14499999999998,186.921,217.35,182.574,227.493,143.451,97.08300000000001,56.511,52.16400000000001
72847,1128,78.96000000000001,94.75200000000001,190.63199999999998,215.448,222.21599999999998,143.256,59.784,81.21600000000001,28.200000000000003,13.536
72851,299,0.0,46.046,72.956,31.096000000000004,20.930000000000003,84.019,0.0,0.0,0.0,43.952999999999996
72852,77,16.016000000000002,0.0,31.031,0.0,22.022000000000002,0.0,8.008000000000001,0.0,0.0,0.0
72853,702,44.928000000000004,58.968,190.94400000000002,42.12,146.01600000000002,105.3,66.69,25.272000000000002,16.848,4.914
72854,398,56.117999999999995,27.064000000000004,89.15199999999999,29.849999999999998,79.998,76.81400000000001,15.123999999999999,19.900000000000002,0.0,3.98
72855,2321,220.495,218.174,259.952,403.854,417.78,389.928,232.10000000000002,78.914,39.457,60.346000000000004
72856,177,18.939,18.939,6.018000000000001,33.984,24.956999999999997,12.036000000000001,52.038,4.9559999999999995,0.0,4.9559999999999995
72857,510,45.9,49.980000000000004,79.05,59.16,70.89,103.02,53.040000000000006,35.190000000000005,13.770000000000001,0.0
72858,1324,34.424,82.088,132.4,178.74,278.03999999999996,222.43200000000002,194.628,112.54,48.98800000000001,39.72
72860,223,18.063,0.0,0.0,127.10999999999999,16.056,28.990000000000002,26.983,6.021000000000001,0.0,0.0
72863,571,42.254000000000005,38.828,102.20899999999999,69.091,110.77399999999999,81.082,59.955,38.828,25.124000000000002,2.855
72865,495,49.005,6.93,50.98500000000001,87.12,84.15,80.19,101.97000000000001,21.78,11.88,0.99
72901,9187,1378.05,1093.2530000000002,1708.7820000000002,1185.123,1332.115,1276.9930000000002,532.846,486.911,101.05700000000002,101.05700000000002
72903,11540,1050.1399999999999,865.5,1719.46,1327.1000000000001,1465.58,2031.0400000000002,1038.6,1200.16,196.18,646.2399999999999
72904,7607,1049.766,737.8789999999999,1483.365,1407.295,1247.5479999999998,1072.587,387.957,228.20999999999998,0.0,0.0
72908,5601,319.257,324.858,672.12,756.1350000000001,1114.599,884.958,744.933,498.48900000000003,212.838,67.212
72916,3036,160.908,51.612,130.548,346.104,391.644,646.668,458.436,488.796,130.548,230.736
72921,5043,337.88100000000003,237.021,584.9879999999999,695.9340000000001,670.719,1326.309,655.59,403.44,50.43,80.688
72923,1868,112.08,153.176,184.93200000000002,306.352,379.204,532.38,59.776,56.04,16.812,67.248
72926,268,50.116,34.036,31.087999999999997,45.024,61.104,31.892000000000003,0.0,12.059999999999999,2.9480000000000004,0.0
72927,3333,266.64,209.979,496.61699999999996,659.9340000000001,553.278,579.942,206.646,246.64200000000002,79.992,39.996
72928,227,17.933,12.030999999999999,26.105,29.964000000000002,21.111000000000004,26.105,61.06299999999999,19.068,12.939,0.908
72930,130,15.990000000000002,15.990000000000002,14.040000000000001,0.0,0.0,26.0,30.03,27.95,0.0,0.0
72932,724,47.784,16.652,99.912,78.916,120.90799999999999,185.344,131.768,36.2,2.172,4.344
72933,1901,127.367,102.65400000000001,114.06,201.506,332.67499999999995,416.31899999999996,254.734,294.655,41.822,15.208
72934,310,18.91,29.14,26.040000000000003,57.04,82.15,51.150000000000006,39.06,0.0,0.0,7.13
72935,177,10.974,44.073,21.948,35.046,15.93,35.046,0.0,13.983,0.0,0.0
72936,5334,250.698,229.362,752.0939999999999,608.076,613.4100000000001,970.788,869.442,778.7639999999999,106.68,144.01800000000003
72937,1376,134.848,159.61599999999999,206.4,108.70400000000001,240.79999999999998,297.216,104.576,74.304,11.008000000000001,38.528
72938,522,34.974000000000004,65.25,107.00999999999999,26.1,36.018,145.116,34.974000000000004,69.94800000000001,3.132,0.0
72940,998,32.934000000000005,72.854,129.74,160.678,127.744,226.546,41.916000000000004,155.688,27.943999999999996,19.96
72941,2106,109.51200000000001,73.71000000000001,301.158,200.07,364.338,446.472,235.87199999999999,324.324,40.013999999999996,10.53
72943,943,87.69900000000001,142.393,149.937,99.958,131.077,141.45,28.29,87.69900000000001,55.637,18.86
72944,1180,106.2,69.62,63.720000000000006,128.62,206.5,282.02,198.24,81.42,9.44,34.22
72945,86,4.042,19.006,14.018,14.018,6.0200000000000005,15.996000000000002,6.0200000000000005,6.966,0.0,0.0
72946,1446,128.69400000000002,47.718,144.6,134.478,355.716,422.23199999999997,76.63799999999999,98.328,0.0,37.596000000000004
72947,1748,174.8,99.63600000000001,286.67199999999997,300.65599999999995,277.932,340.86,141.588,96.14,20.976,10.488
72948,175,44.975,0.0,57.050000000000004,0.0,36.925000000000004,23.974999999999998,0.0,12.075000000000001,0.0,0.0
72949,3661,457.625,380.744,464.947,347.795,618.709,710.2339999999999,300.20199999999994,289.219,36.61,54.915
72950,139,27.939,9.035,15.012000000000002,0.0,31.970000000000002,24.047,30.997,0.0,0.0,0.0
72951,399,9.177,39.102000000000004,47.879999999999995,45.087,110.12400000000001,57.855,41.097,39.900000000000006,0.0,9.177
72952,1078,18.326,128.282,277.046,157.38799999999998,142.29600000000002,200.50800000000004,125.04799999999999,30.183999999999997,0.0,0.0
72955,141,63.027,0.0,23.970000000000002,20.022,22.983,0.0,10.998,0.0,0.0,0.0
72956,13129,1207.868,840.256,1824.9310000000003,1614.8670000000002,2507.639,2100.64,1299.771,1234.126,288.838,210.064
72958,2732,355.16,262.272,360.624,363.356,573.72,401.604,221.292,122.94,54.64,19.124
72959,1107,118.449,49.815,164.94299999999998,150.55200000000002,179.334,162.72899999999998,120.663,101.844,19.926000000000002,37.638000000000005
73002,369,15.128999999999998,22.878,76.01400000000001,25.092000000000002,39.114,77.121,39.114,53.136,5.1659999999999995,16.974
