SPATIAL,EDU_TOTAL,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR
92104,38947,2220,8567,8791,19369
92105,52580,10288,20112,12739,9441
92106,15232,366,2908,3919,8039
92107,25458,430,3572,7016,14440
92108,18412,267,2561,5115,10469
92109,43858,867,5518,9537,27936
92110,23899,474,5052,8174,10199
92111,38790,3492,9750,10622,14926
92113,41731,8854,19633,9271,3973
92114,53371,6711,19662,15427,11571
92115,51562,4304,13048,18464,15746
92116,28651,1267,4806,7110,15468
92117,44864,2444,10954,11762,19704
92118,18939,257,3225,4042,11415
92119,18852,557,3582,4984,9729
92120,23266,509,4401,6908,11448
92121,3905,9,308,912,2676
92122,41762,464,4348,10540,26410
92123,24336,790,5849,7720,9977
92124,21930,494,3570,6462,11404
92126,65010,3023,14365,17190,30432
92127,29954,288,3899,4573,21194
92128,39044,875,5063,7875,25231
92129,41129,1071,5290,9410,25358
92130,36581,752,2571,4544,28714
92131,25063,506,2594,4397,17566
92132,0,0,0,0,0
92134,216,0,114,74,28
92135,851,0,570,229,52
92139,27991,2770,8334,9294,7593
92140,3029,65,1777,1076,111
92145,1420,41,270,371,738
92147,569,0,299,236,34
92154,66029,9703,25131,17654,13541
92155,528,0,286,172,70
92173,22768,5563,9305,4980,2920
92201,46399,7808,20539,10952,7100
92203,22587,1404,7849,6229,7105
92210,4832,107,795,1102,2828
92211,22014,233,4810,6281,10690
92220,26039,2529,11346,6797,5367
92222,0,0,0,0,0
92223,35825,2149,12287,10758,10631
92225,18077,2611,8257,4879,2330
92227,18623,3060,6557,5888,3118
92230,2609,281,1369,755,204
92231,28321,7561,8525,7383,4852
92233,6288,1327,3333,1247,381
92234,39782,4859,16342,9678,8903
92236,29355,8489,13965,5440,1461
92239,161,12,91,42,16
92240,24891,3582,11326,5782,4201
92241,7385,611,3441,1757,1576
92242,1160,36,552,401,171
92243,35623,6786,11188,9939,7710
92249,5092,1147,1581,1690,674
92250,6164,1253,2334,1490,1087
92251,16649,1710,6141,5191,3607
92252,6994,324,2830,2061,1779
92253,31051,1624,8259,8657,12511
92254,7623,3570,2804,904,345
92256,2571,173,953,897,548
92257,1451,220,742,305,184
92258,433,44,219,143,27
92259,151,20,59,56,16
92260,28059,1244,8104,8754,9957
92262,23323,1634,6941,5881,8867
92264,17908,775,4301,5048,7784
92266,97,0,67,30,0
92267,0,0,0,0,0
92268,505,19,248,77,161
92270,16437,283,3517,4366,8271
92273,1133,209,358,457,109
92274,12474,4857,5038,1785,794
92275,1525,238,774,271,242
92276,6199,734,2642,1474,1349
92277,17050,467,6561,5762,4260
92278,3882,0,2313,1305,264
92280,16,0,16,0,0
92281,1513,353,572,396,192
92282,892,88,267,314,223
92283,1608,241,762,410,195
92284,19668,966,7995,6087,4620
92285,2088,141,932,601,414
92301,20850,3684,9085,5901,2180
92304,21,14,7,0,0
92305,428,2,98,133,195
92307,28499,1183,10589,9308,7419
92308,30180,1911,13006,8894,6369
92309,482,67,286,94,35
92310,5655,74,1766,2068,1747
92311,22920,2201,10626,6003,4090
92313,9901,668,3041,2791,3401
92314,9471,440,3761,3035,2235
92315,4006,218,1112,1178,1498
92316,21737,4565,9523,5194,2455
92320,6860,367,2935,1915,1643
92321,905,61,199,310,335
92322,551,0,206,224,121
92324,41224,5491,17194,10967,7572
92325,6492,149,1942,2280,2121
92327,518,31,305,80,102
92328,277,32,128,70,47
92332,3,0,3,0,0
92333,217,0,106,54,57
92335,68318,15613,30923,14952,6830
92336,65316,6183,21892,19600,17641
92337,27602,3404,10282,8512,5404
92338,0,0,0,0,0
92339,866,21,183,308,354
92341,195,0,16,47,132
92342,5181,204,1690,1726,1561
92344,16096,1496,5356,4711,4533
92345,57023,6420,26254,16168,8181
92346,45255,4569,16826,12486,11374
92347,828,30,443,175,180
92352,5042,137,1231,1405,2269
92354,16914,1043,3795,3184,8892
92356,4823,218,2195,1813,597
92358,895,73,429,225,168
92359,6681,237,2424,2123,1897
92363,4033,376,1870,1235,552
92364,0,0,0,0,0
92365,1870,109,659,664,438
92368,673,106,314,187,66
92371,12799,1016,5975,3764,2044
92372,4890,266,2024,1496,1104
92373,26583,557,5601,6831,13594
92374,31372,2099,10085,8974,10214
92376,59275,10339,25844,15256,7836
92377,14813,1637,5834,4284,3058
92378,141,25,50,37,29
92382,3837,89,914,1610,1224
92384,24,0,19,3,2
92385,244,11,38,69,126
92386,1645,17,786,379,463
92389,102,0,38,20,44
92391,2240,249,626,683,682
92392,38966,3153,15351,12331,8131
92394,24344,2587,11024,6899,3834
92395,28730,2808,11444,8791,5687
92397,3379,74,834,982,1489
92398,1122,72,356,580,114
92399,40719,2014,14339,13205,11161
92401,1287,273,746,169,99
92404,41242,5742,18044,11347,6109
92405,20428,2947,8815,5682,2984
92407,46109,5974,17856,14121,8158
92408,11076,2322,4660,1978,2116
92410,30893,7218,14308,6970,2397
92411,17446,3833,8580,3393,1640
92501,16458,1843,6123,4655,3837
92503,67235,9536,25649,17626,14424
92504,43823,4442,17203,12717,9461
92505,36883,4980,14479,10044,7380
92506,35984,1494,9362,9899,15229
92507,45738,4637,14304,16515,10282
92508,27716,1651,7168,8192,10705
92509,57400,10137,23909,15258,8096
92518,980,101,205,267,407
92530,38069,4914,16588,10790,5777
92532,14941,1130,3870,5340,4601
92536,2204,61,833,779,531
92539,2986,229,1231,1010,516
92543,26433,3201,12739,7257,3236
92544,34963,2744,14395,11140,6684
92545,30806,2409,12623,9724,6050
92548,5468,876,2849,1175,568
92549,2358,55,574,460,1269
92551,23006,3393,9764,5695,4154
92553,51599,8144,22782,13269,7404
92555,30441,2958,9926,9284,8273
92557,37950,3595,14644,10557,9154
92561,1371,42,327,477,525
92562,46774,2061,12354,16252,16107
92563,42268,1890,12217,13406,14755
92567,7274,911,3398,1928,1037
92570,41642,7845,19208,9718,4871
92571,35892,5607,16222,8932,5131
92582,11514,1053,4574,3171,2716
92583,23489,3109,9765,6166,4449
92584,35102,1790,10701,12167,10444
92585,15589,1920,5968,4417,3284
92586,16806,1059,6830,5239,3678
92587,13336,871,4644,4117,3704
92590,3280,180,1279,922,899
92591,29378,1694,8125,9764,9795
92592,56674,2218,14002,17600,22854
92595,23730,1862,8940,7766,5162
92596,17169,877,4664,5591,6037
92602,17376,426,2049,2678,12223
92603,14877,104,924,1453,12396
92604,22369,864,3139,4831,13535
92606,17592,512,2387,3327,11366
92610,8699,32,1279,2093,5295
92612,27472,570,3677,7856,15369
92614,19779,349,2347,3864,13219
92617,15779,68,3267,6606,5838
92618,23153,427,3023,3267,16436
92620,34653,747,3012,6180,24714
92624,5575,302,1090,1346,2837
92625,10415,131,1080,2044,7160
92626,41545,2283,8362,11355,19545
92627,48220,6503,12316,11509,17892
92629,22398,935,3219,5802,12442
92630,47985,3156,10007,13036,21786
92637,16330,358,3830,3745,8397
92646,45026,707,8576,13895,21848
92647,46968,3535,11158,13003,19272
92648,39380,1273,8360,9562,20185
92649,27707,814,4979,7573,14341
92651,20418,271,2083,3913,14151
92653,23295,1201,4489,5676,11929
92655,7232,1230,2103,2149,1750
92656,38799,776,5342,9224,23457
92657,7885,112,571,984,6218
92660,27936,241,2705,6150,18840
92661,3180,24,397,750,2009
92662,2518,37,155,539,1787
92663,19366,277,2081,4324,12684
92672,27823,1472,4961,7287,14103
92673,21962,317,3175,5875,12595
92675,27750,2972,6995,6660,11123
92676,1782,26,359,474,923
92677,52109,1217,8032,12024,30836
92678,416,19,76,124,197
92679,24217,456,2832,5294,15635
92683,72532,9344,23660,18551,20977
92688,32602,964,5707,8441,17490
92691,39568,1369,8357,10176,19666
92692,38559,960,6267,9874,21458
92694,15596,384,1669,2595,10948
92701,34898,10884,14447,5912,3655
92703,51319,15297,20611,10322,5089
92704,65017,15827,24092,14148,10950
92705,36073,3087,8532,8174,16280
92706,26352,5473,9376,6154,5349
92707,45942,11781,17258,9368,7535
92708,46146,2330,9756,11664,22396
92780,46581,4614,14150,11382,16435
92782,16929,460,2199,2928,11342
92801,47286,7095,17307,12486,10398
92802,31519,5094,12007,7850,6568
92804,64936,8798,23710,16316,16112
92805,52617,11957,20068,10722,9870
92806,31053,3543,10067,8110,9333
92807,28553,854,6307,7728,13664
92808,15704,435,2317,3766,9186
92821,29479,1206,5687,8886,13700
92823,2637,38,371,589,1639
92831,29854,1781,6421,9733,11919
92832,19419,2733,6080,4624,5982
92833,40074,3082,10777,9797,16418
92835,18820,880,2535,4703,10702
92840,43261,6288,15220,11614,10139
92841,26650,3342,9533,7086,6689
92843,34263,6223,12764,8818,6458
92844,18258,2805,6212,4695,4546
92845,13220,502,3064,4139,5515
92860,21290,1398,8487,6336,5069
92861,4772,54,863,1095,2760
92865,15997,1116,4885,4274,5722
92866,12360,1382,3266,3757,3955
92867,34152,2991,8396,10619,12146
92868,21363,2448,7051,5657,6207
92869,28800,2310,6413,7691,12386
92870,41184,3281,9548,11420,16935
92879,34752,3298,13325,9180,8949
92880,46391,3168,12566,12799,17858
92881,25158,1164,8138,7394,8462
92882,52853,4694,18581,13979,15599
92883,23513,939,6495,6542,9537
92886,37745,743,6337,9639,21026
92887,15586,230,2401,3984,8971
93001,26535,2617,7586,6637,9695
93003,39806,1546,9149,12448,16663
93004,23063,1088,6166,7183,8626
93010,34387,1792,7605,9698,15292
93012,28998,669,5007,9222,14100
93013,13699,1392,3263,3624,5420
93015,12548,2613,3828,3692,2415
93021,28039,2047,5841,7703,12448
93022,5754,481,1421,1676,2176
93023,16664,873,3800,4834,7157
93030,43356,9876,14241,10619,8620
93033,57700,18619,19343,12501,7237
93035,22943,1525,6292,6591,8535
93036,33182,5556,10567,8868,8191
93040,1457,347,503,377,230
93041,18404,1898,6292,6131,4083
93042,104,0,37,63,4
93043,123,92,13,14,4
93060,23864,4980,8079,5942,4863
93063,44214,1739,12079,13713,16683
93064,0,0,0,0,0
93065,55505,2899,14440,15516,22650
93066,2512,299,588,690,935
93067,659,0,32,180,447
93101,25801,3499,6251,6861,9190
93103,16961,2025,3902,3905,7129
93105,21499,550,3455,4323,13171
93108,9396,108,877,2238,6173
93109,10006,250,1150,2926,5680
93110,13662,974,2583,3794,6311
93111,14901,729,3048,3385,7739
93117,49783,1961,7917,26290,13615
93201,791,314,288,161,28
93202,2403,470,982,718,233
93203,13821,6068,4940,2116,697
93204,10206,2516,5201,1988,501
93205,1294,64,599,374,257
93206,1320,335,549,334,102
93207,217,12,66,76,63
93208,74,0,16,37,21
93210,14224,2280,5693,4107,2144
93212,20012,3557,10561,4563,1331
93215,40300,11994,16272,8036,3998
93218,658,256,209,123,70
93219,6242,2738,2321,973,210
93220,219,0,198,21,0
93221,11023,1593,3944,3004,2482
93222,1152,11,373,309,459
93223,7187,2000,3113,1669,405
93224,325,16,149,97,63
93225,3513,44,1364,1243,862
93226,204,0,80,62,62
93230,46732,5797,15967,13998,10970
93234,4348,2377,1359,483,129
93235,2737,990,969,478,300
93238,1326,17,425,341,543
93239,1114,522,342,201,49
93240,5610,159,2372,1846,1233
93241,11097,4553,4432,1760,352
93242,2669,672,918,755,324
93243,1395,125,776,289,205
93244,334,10,138,78,108
93245,26221,2219,9040,8893,6069
93247,12808,4244,4639,2635,1290
93249,1311,604,558,127,22
93250,9437,3401,4050,1471,515
93251,189,41,101,32,15
93252,3044,640,1513,611,280
93254,464,53,204,117,90
93255,675,13,282,299,81
93256,3361,1446,1176,564,175
93257,50749,11299,20206,11935,7309
93258,1801,725,631,341,104
93260,166,11,47,71,37
93261,2025,1042,531,362,90
93262,60,0,16,15,29
93263,13141,3430,6064,2519,1128
93265,2862,44,668,1113,1037
93266,863,282,355,113,113
93267,4630,1099,1785,1165,581
93268,12255,1445,6060,3021,1729
93270,3808,1261,1329,784,434
93271,1783,41,390,450,902
93272,2499,936,1003,426,134
93274,49440,8809,19880,12745,8006
93276,144,8,102,13,21
93277,38042,2773,12640,11637,10992
93280,19624,5415,9099,3640,1470
93283,2109,87,1158,525,339
93285,1672,51,759,451,411
93286,6873,1788,2080,1657,1348
93287,115,0,78,15,22
93291,38334,5957,11976,9812,10589
93292,27695,3257,9567,8417,6454
93301,8431,751,3214,2618,1848
93304,35745,6201,16388,8975,4181
93305,25300,5835,11061,5935,2469
93306,47807,5591,18426,12879,10911
93307,54335,14378,24086,11893,3978
93308,40209,2164,18251,12055,7739
93309,44305,3626,16768,13076,10835
93311,32378,1756,8175,9336,13111
93312,41444,1149,10921,13475,15899
93313,33944,3897,13339,9881,6827
93314,19027,998,5442,5075,7512
93401,24035,747,3772,7926,11590
93402,13038,561,2318,3741,6418
93405,33217,947,5804,19195,7271
93410,0,0,0,0,0
93420,24004,805,5554,6904,10741
93422,25800,787,6879,7613,10521
93424,867,0,164,260,443
93426,1644,41,563,509,531
93427,4382,425,942,1389,1626
93428,5522,176,1240,1424,2682
93429,124,28,54,31,11
93430,2885,41,509,934,1401
93432,917,0,107,419,391
93433,10646,597,3252,3071,3726
93434,4814,1134,2025,1123,532
93436,41366,4902,14193,12265,10006
93437,2281,32,389,973,887
93440,1136,83,479,319,255
93441,933,55,190,183,505
93442,9483,548,2300,2706,3929
93444,15311,1109,3978,5083,5141
93445,6169,1199,2287,1506,1177
93446,34282,2496,10280,10925,10581
93449,7002,120,1236,2232,3414
93450,626,315,198,60,53
93451,2901,375,933,795,798
93452,510,75,163,198,74
93453,2418,32,978,657,751
93454,27971,6292,8344,7511,5824
93455,33649,2426,8906,10829,11488
93458,36692,14068,11504,7466,3654
93460,4087,66,959,1148,1914
93461,1107,151,405,320,231
93463,6405,292,1232,1744,3137
93465,6566,138,1790,1822,2816
93501,3855,553,1823,983,496
93505,10423,938,4429,3323,1733
93510,6397,450,1787,2027,2133
93512,260,2,62,104,92
93513,1394,67,561,390,376
93514,11130,488,4075,3014,3553
93516,1659,124,744,552,239
93517,883,232,180,368,103
93518,798,42,326,193,237
93519,36,9,0,0,27
93522,35,0,0,16,19
93523,2019,57,507,671,784
93524,171,0,102,55,14
93526,621,27,248,184,162
93527,1739,29,538,556,616
93528,99,0,0,73,26
93529,468,0,99,140,229
93530,19,0,0,0,19
93531,272,0,58,96,118
93532,2156,37,799,646,674
93534,29057,3068,11668,8781,5540
93535,50155,6236,21587,14535,7797
93536,53109,3007,18441,16635,15026
93541,360,0,25,66,269
93543,9675,2009,3809,2423,1434
93544,790,25,281,282,202
93545,1440,129,713,382,216
93546,7418,660,1963,2011,2784
93549,248,0,154,36,58
93550,50292,8592,21272,14158,6270
93551,37662,2041,11053,11649,12919
93552,27877,5368,10825,8159,3525
93553,1713,129,569,475,540
93554,156,0,77,70,9
93555,24872,1125,7352,7727,8668
93558,236,18,107,87,24
93560,14886,1286,6059,4328,3213
93561,26733,1922,10719,7905,6187
93562,1128,56,563,345,164
93563,398,19,135,147,97
93591,4461,653,2011,1239,558
93592,41,0,33,0,8
93601,1484,22,671,446,345
93602,3269,64,1047,1149,1009
93603,107,0,42,10,55
93604,571,19,173,204,175
93605,137,3,42,56,36
93606,606,233,152,150,71
93608,761,348,315,98,0
93609,4148,1294,1543,876,435
93610,18349,2438,8435,4991,2485
93611,34806,1674,8411,10587,14134
93612,27001,1702,10245,9261,5793
93614,8812,183,2697,2707,3225
93615,4084,1646,1570,673,195
93616,1780,564,540,489,187
93618,20198,5707,7534,4164,2793
93619,24074,611,4629,5939,12895
93620,6682,1484,2782,1606,810
93621,194,54,57,28,55
93622,7210,2261,3115,1138,696
93623,134,0,27,25,82
93624,864,387,299,135,43
93625,5114,816,2046,1246,1006
93626,1360,59,406,380,515
93627,62,18,14,22,8
93628,123,0,0,35,88
93630,12686,3504,4730,2622,1830
93631,11736,877,3749,3382,3728
93633,0,0,0,0,0
93634,21,0,4,5,12
93635,27010,4637,11114,7319,3940
93636,9048,453,2697,2813,3085
93637,27412,4892,9686,7950,4884
93638,34037,11647,11577,7422,3391
93640,8349,4588,2437,1110,214
93641,258,42,82,55,79
93643,2474,108,928,848,590
93644,6568,92,2270,2275,1931
93645,116,0,17,57,42
93646,6867,2473,2715,1122,557
93647,7298,2528,2917,1273,580
93648,10956,3905,3774,2378,899
93650,3263,619,1462,830,352
93651,1484,0,525,388,571
93652,234,114,57,51,12
93653,1163,65,432,432,234
93654,22421,4989,7092,5423,4917
93656,4799,1305,1955,943,596
93657,24192,4235,8196,6465,5296
93660,2824,1362,838,452,172
93662,21060,4689,8293,4903,3175
93664,448,2,129,118,199
93665,697,205,220,160,112
93666,495,161,272,47,15
93667,1931,103,776,601,451
93668,705,268,273,89,75
93669,209,15,93,57,44
93673,498,194,205,59,40
93675,2422,74,927,718,703
93701,6741,2053,2537,1387,764
93702,30422,10573,11303,6371,2175
93703,23576,4751,9913,6085,2827
93704,21472,1705,6552,5690,7525
93705,25465,3166,10798,7036,4465
93706,27044,6801,10576,6817,2850
93710,25406,1202,6543,10771,6890
93711,30553,1096,6673,8687,14097
93720,35011,1180,7478,9190,17163
93721,6046,1130,2884,1210,822
93722,56047,5786,19663,17412,13186
93723,7957,729,2865,2314,2049
93725,18237,4672,6928,4314,2323
93726,30717,3356,10179,11275,5907
93727,54931,7475,18338,15460,13658
93728,11435,1753,3582,3411,2689
93730,8181,81,1062,1941,5097
93901,20651,3064,5923,5358,6306
93905,39568,17867,13218,5668,2815
93906,45485,9978,15680,10985,8842
93907,17416,1760,5885,5071,4700
93908,9514,582,1831,2059,5042
93920,857,49,194,166,448
93921,2724,56,351,547,1770
93923,10187,138,1347,2047,6655
93924,5395,332,763,1423,2877
93925,1253,453,336,270,194
93926,6086,1600,2623,1060,803
93927,11750,3842,4603,2176,1129
93928,356,0,38,231,87
93930,11355,3867,4333,1808,1347
93932,347,24,147,96,80
93933,18641,1329,4547,5818,6947
93940,27721,1035,4197,7488,15001
93943,0,0,0,0,0
93950,12908,240,2435,2736,7497
93953,3850,50,411,1099,2290
93954,267,69,126,49,23
93955,25453,3397,8394,6868,6794
93960,20683,5285,8605,4319,2474
93962,611,12,152,187,260
94002,20984,652,3064,4387,12881
94005,3617,79,731,811,1996
94010,32391,730,4309,5066,22286
94014,39291,3450,12242,9518,14081
94015,54177,3460,12340,14532,23845
94019,16034,1610,2898,3190,8336
94020,1091,1,217,203,670
94021,95,20,30,0,45
94022,14923,160,956,1281,12526
94024,16833,131,975,1508,14219
94025,31050,1453,3738,3687,22172
94027,5689,108,441,827,4313
94028,5325,168,558,337,4262
94030,18179,833,4030,3763,9553
94037,2431,20,493,388,1530
94038,2581,114,664,593,1210
94040,26614,1393,3072,2906,19243
94041,11697,476,2035,1639,7547
94043,24373,857,3649,4044,15823
94044,30750,837,6191,8692,15030
94060,1170,218,404,131,417
94061,29914,2862,6855,6596,13601
94062,21353,757,2594,3830,14172
94063,24336,5091,8710,5179,5356
94065,9633,73,939,1103,7518
94066,34372,2017,8415,9048,14892
94070,23166,357,2972,4141,15696
94074,267,0,52,88,127
94080,53438,4312,15395,12827,20904
94085,18030,1792,3927,2502,9809
94086,39271,1900,6391,5884,25096
94087,41648,819,4276,5511,31042
94089,17886,972,4272,3715,8927
94102,26990,3025,5813,5700,12452
94103,23685,2194,5344,4152,11995
94104,442,63,113,75,191
94105,6092,0,138,757,5197
94107,25794,1113,2936,3543,18202
94108,13586,2671,2641,1732,6542
94109,53297,2707,7232,8361,34997
94110,62812,5673,11296,10366,35477
94111,3208,170,368,460,2210
94112,69607,9602,19919,15938,24148
94114,29767,522,1741,3710,23794
94115,30531,1060,3654,3999,21818
94116,38726,2946,7241,8272,20267
94117,39446,574,3920,6284,28668
94118,35648,1917,4439,5166,24126
94121,36778,2537,6053,6437,21751
94122,53296,3095,8958,8247,32996
94123,22290,269,1255,1983,18783
94124,26427,3743,8918,5703,8063
94127,16638,472,1597,2882,11687
94128,114,0,51,34,29
94129,2710,21,84,261,2344
94130,2680,335,773,809,763
94131,24299,374,2200,4122,17603
94132,27081,1519,4761,8847,11954
94133,24583,4447,4332,3316,12488
94134,33590,5172,11013,7206,10199
94158,5625,112,427,629,4457
94301,13975,260,1078,1205,11432
94303,34452,5041,8250,6010,15151
94304,2994,65,209,410,2310
94305,13741,26,2581,4247,6887
94306,20783,570,1830,2286,16097
94401,28741,4569,7083,6193,10896
94402,18824,544,2945,3009,12326
94403,33894,1571,6279,6537,19507
94404,28615,618,2934,4426,20637
94501,50818,2634,9563,11488,27133
94502,10902,362,1431,2235,6874
94503,14795,1342,3889,4367,5197
94505,11030,291,2588,4085,4066
94506,17262,268,1732,2584,12678
94507,12147,266,1001,2120,8760
94508,3740,156,600,1703,1281
94509,48157,4639,18139,15286,10093
94510,21791,470,4641,6174,10506
94511,1933,89,806,667,371
94512,47,0,16,15,16
94513,43122,2549,11639,13375,15559
94514,1005,171,354,263,217
94515,5967,1057,1197,1571,2142
94516,130,2,11,21,96
94517,10003,163,1983,2510,5347
94518,22454,1515,5340,5680,9919
94519,15563,773,4735,4343,5712
94520,29286,3929,9879,7576,7902
94521,32926,765,7682,8868,15611
94523,27951,483,3884,7434,16150
94525,2598,41,700,893,964
94526,23934,474,2643,4102,16715
94528,622,24,113,88,397
94530,20547,699,2757,3865,13226
94531,32414,1727,8961,10240,11486
94533,54056,6333,20162,14841,12720
94534,29281,664,6520,8693,13404
94535,2635,64,571,1156,844
94536,55587,2428,13575,10491,29093
94538,52636,2460,14429,10913,24834
94539,38873,851,4875,5289,27858
94541,49811,6251,16608,12032,14920
94542,11271,536,2392,3334,5009
94544,59513,8137,22872,13687,14817
94545,25319,2017,7376,7071,8855
94546,33871,1478,9281,9642,13470
94547,19975,968,3237,6074,9696
94548,300,0,17,82,201
94549,21855,378,1770,3723,15984
94550,38590,1855,7659,9525,19551
94551,31816,1587,7674,8408,14147
94552,11379,327,1729,2387,6936
94553,40234,1919,10348,11645,16322
94555,26866,880,5481,4236,16269
94556,12315,146,1056,2261,8852
94558,53082,6062,13629,13345,20046
94559,22034,2450,6493,5664,7427
94560,35109,2087,12422,8723,11877
94561,29269,2716,10385,9400,6768
94563,14445,217,943,1769,11516
94564,15619,690,4113,4916,5900
94565,67048,8840,23393,19336,15479
94566,33099,922,5089,6471,20617
94567,498,48,165,124,161
94568,38955,1554,6846,7075,23480
94569,231,24,5,40,162
94571,7811,319,2339,2451,2702
94572,7623,410,2498,2060,2655
94573,50,0,41,0,9
94574,7368,553,1484,1545,3786
94575,1164,0,207,934,23
94576,93,0,32,41,20
94577,37375,3405,11535,9315,13120
94578,30806,3368,11021,7639,8778
94579,18067,2126,6596,3555,5790
94580,22279,2013,7449,5937,6880
94582,27044,339,2574,3940,20191
94583,26079,583,3423,4971,17102
94585,21701,1501,6256,8480,5464
94586,835,56,137,223,419
94587,58352,3730,17784,13589,23249
94588,24997,595,3368,4682,16352
94589,23724,2012,9186,6430,6096
94590,28841,2491,9941,8918,7491
94591,44016,2370,11999,13883,15764
94592,734,0,74,149,511
94595,15420,101,2294,2514,10511
94596,17300,285,2407,3583,11025
94597,18349,204,2323,3698,12124
94598,21409,264,2583,3779,14783
94599,2954,123,650,562,1619
94601,38204,8943,11953,8447,8861
94602,23468,2012,4575,5059,11822
94603,24323,4605,10620,5685,3413
94605,33368,2356,9419,9563,12030
94606,31275,5603,7879,7170,10623
94607,21334,2603,5655,4750,8326
94608,25134,1079,4636,5557,13862
94609,19556,705,3821,3967,11063
94610,26972,692,2723,4052,19505
94611,31183,591,2393,4106,24093
94612,13933,1367,2945,3007,6614
94613,843,0,192,580,71
94618,13541,348,931,1382,10880
94619,19222,1772,3920,4803,8727
94621,22110,5507,9705,4810,2088
94702,14526,686,1544,3154,9142
94703,17789,419,2332,3016,12022
94704,26046,316,3969,13328,8433
94705,11534,209,842,1408,9075
94706,15280,460,1359,1954,11507
94707,9924,103,550,909,8362
94708,9522,44,535,907,8036
94709,10916,213,940,2138,7625
94710,5778,290,819,1210,3459
94720,3048,0,598,1945,505
94801,21311,4687,7696,4712,4216
94803,20814,974,5478,5902,8460
94804,32076,4107,10577,7596,9796
94805,12229,1261,3215,3396,4357
94806,47000,7944,15763,12706,10587
94850,0,0,0,0,0
94901,32862,4683,6137,6759,15283
94903,25637,980,4424,5803,14430
94904,9851,202,931,1739,6979
94920,9914,174,547,1582,7611
94922,492,66,158,98,170
94923,737,0,52,251,434
94924,1146,15,79,380,672
94925,7199,85,789,1341,4984
94928,35044,1629,9629,12691,11095
94929,109,0,34,46,29
94930,7107,146,929,1279,4753
94931,6645,366,1587,2162,2530
94933,515,23,122,134,236
94937,709,50,158,122,379
94938,695,0,55,206,434
94939,5716,37,689,761,4229
94940,223,0,15,77,131
94941,24117,434,1902,3784,17997
94945,14891,806,2853,3902,7330
94946,624,50,76,148,350
94947,20799,687,4197,5879,10036
94949,13291,297,2655,3047,7292
94950,100,0,6,34,60
94951,3533,109,773,885,1766
94952,28086,1307,6415,7389,12975
94954,29405,2196,8042,8254,10913
94956,1103,16,273,179,635
94957,926,61,28,123,714
94960,12109,159,1056,2185,8709
94963,513,0,96,23,394
94964,3322,500,1566,984,272
94965,9750,163,1193,1774,6620
94970,633,0,37,104,492
94971,350,16,54,127,153
94972,20,0,10,10,0
94973,1328,0,96,307,925
95002,1406,178,591,357,280
95003,20456,436,3062,5138,11820
95004,3009,183,867,926,1033
95005,5515,66,950,1892,2607
95006,7267,118,1381,2558,3210
95007,662,31,233,175,223
95008,37124,1311,6892,8003,20918
95010,7538,400,1600,2237,3301
95012,7088,2860,2340,1167,721
95013,54,0,44,6,4
95014,45793,845,3891,5374,35683
95017,554,56,94,140,264
95018,5603,123,987,1682,2811
95019,4486,1373,1563,963,587
95020,44130,5418,12774,12132,13806
95023,36957,5117,12231,11004,8605
95030,10663,126,910,1401,8226
95032,19821,290,2488,3746,13297
95033,8026,41,940,1421,5624
95035,58064,4456,13061,11164,29383
95037,36165,2055,8364,9617,16129
95039,893,203,387,146,157
95041,283,62,39,79,103
95043,594,66,191,153,184
95045,3435,490,1008,901,1036
95046,4994,704,1299,1513,1478
95050,30823,1834,7236,6429,15324
95051,43732,2098,7434,7835,26365
95053,3171,0,1297,1769,105
95054,19062,607,2681,2672,13102
95060,40375,1223,7035,12094,20023
95062,30967,1839,6108,9052,13968
95064,9219,28,706,7924,561
95065,6822,535,1224,1385,3678
95066,12331,297,1750,3548,6736
95070,24305,588,1769,2872,19076
95073,9380,287,2292,2689,4112
95075,286,6,83,101,96
95076,61309,15162,19434,14117,12596
95110,14884,2705,4526,2447,5206
95111,47005,8572,16333,11495,10605
95112,50819,5974,13848,14521,16476
95113,1271,35,101,225,910
95116,39916,9730,15329,7274,7583
95117,23720,1927,6537,5007,10249
95118,23928,1167,5184,5782,11795
95119,7844,379,1530,2164,3771
95120,28289,476,3317,4859,19637
95121,30109,4137,8776,7363,9833
95122,42581,9648,16505,8932,7496
95123,50606,3019,11720,13976,21891
95124,36161,1157,7028,8430,19546
95125,42118,1659,8305,8652,23502
95126,28684,1799,6576,5219,15090
95127,49932,8535,17413,11078,12906
95128,28920,2481,6614,5979,13846
95129,30375,662,3796,4302,21615
95130,10479,444,2059,2237,5739
95131,24126,1862,4639,3821,13804
95132,31741,2153,7514,6428,15646
95133,21550,3233,6042,3883,8392
95134,17440,618,2270,1910,12642
95135,16974,839,2739,2668,10728
95136,34105,2033,7098,8525,16449
95138,13990,406,2401,2673,8510
95139,5231,334,940,1471,2486
95140,236,0,27,129,80
95148,37153,3326,9081,8552,16194
95202,4669,1009,2023,1199,438
95203,11154,1499,4233,2978,2444
95204,21981,1962,7493,6854,5672
95205,25805,7042,11560,4716,2487
95206,43030,9876,17278,10277,5599
95207,37320,3817,13160,10907,9436
95209,31133,2313,9462,9062,10296
95210,28964,5418,11429,7196,4921
95211,1634,0,23,1560,51
95212,17941,1765,5624,5092,5460
95215,17215,4152,7109,3720,2234
